Meteorite Hills,437,15672,L6,2685.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,438,15673,L6,3747.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,439,15674,LL5,2601.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,440,15675,L5,1624.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,441,15676,L5,1299.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,442,15677,L4,1149.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,443,15678,L5,872,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,444,15679,H6,1469.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,445,15680,L5,1631.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,446,15681,L5,1181.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,447,15682,L5,1231.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,448,15683,L5,1148.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,449,15684,LL6,1192.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,450,15685,LL6,691.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,451,15686,LL6,767.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,452,15687,L(LL)3.05,774.9,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,453,15688,LL6,265.6,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,454,15689,LL6,487,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,455,15690,L5,489,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,456,15691,LL5,575.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,457,15692,LL6,709.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,458,15693,LL6,687.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,459,15694,LL6,1118.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,460,15695,H5,700.5,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,461,15696,L6,518,Found,2000,-79.68333,159.75,"(-79.68333, 159.75)"
Meteorite Hills,462,15697,L5,590.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,463,15698,L6,369.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,464,15699,LL6,418.9,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,465,15700,L5,516.4,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,466,15701,LL5,296.8,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,467,15702,L5,422.5,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,468,15703,L5,361.7,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,469,15704,L5,273,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,470,15705,LL6,456.2,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,471,15706,L5,367.1,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,472,15707,L6,348.3,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,473,15708,LL6,270,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
Meteorite Hills,474,15709,LL5,153.26,Found,2000,-79.68333,155.75,"(-79.68333, 155.75)"
